,Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Labeled Division Name,Labeled Department Name,Labeled Class Name
8505,861,66,3,1,4,0,4,8
18963,1078,41,5,1,0,1,1,3
19713,877,39,5,1,4,0,4,8
19704,1008,18,5,1,1,0,0,15
14845,936,23,4,1,0,2,2,18
21363,1092,61,4,1,0,0,1,3
7567,949,28,5,1,2,0,4,17
14053,864,51,5,1,1,1,4,8
22580,862,36,5,1,0,0,4,8
23457,936,49,5,1,3,1,2,11
8841,1025,46,5,1,0,1,0,7
3637,1094,38,5,1,1,0,1,3
8668,1078,60,5,1,1,1,1,3
17287,825,34,5,1,1,0,4,0
16739,936,42,5,1,0,2,2,18
17471,941,40,5,1,1,1,4,17
22497,895,33,5,1,2,0,4,4
8365,940,53,4,1,0,1,4,17
5167,881,54,4,1,0,1,4,8
21204,854,37,5,1,1,1,4,8
22814,862,49,5,1,2,0,4,8
12935,1078,25,5,1,1,1,1,3
6425,1016,29,5,1,3,1,0,15
17721,1077,48,5,1,0,1,1,3
1532,977,49,5,1,3,1,3,6
16616,1022,40,5,1,2,0,0,7
8772,1044,37,5,1,0,0,0,13
13870,1095,38,5,1,2,1,1,3
706,1110,45,5,1,1,0,1,3
472,850,68,5,1,3,1,4,0
19440,936,54,5,1,0,2,2,5
9584,1148,60,5,1,0,1,0,7
16579,916,59,5,1,2,1,4,4
10232,877,34,4,1,1,0,4,8
9373,866,63,5,1,4,0,4,8
6071,985,39,4,1,1,1,3,6
11158,862,22,5,1,2,0,4,8
18114,872,46,5,1,2,1,4,8
20169,936,27,5,1,1,2,2,9
15769,865,60,4,1,0,0,4,8
13485,927,38,5,1,1,1,4,17
17369,860,59,5,1,0,1,4,8
17041,1117,34,5,1,0,0,3,12
14317,862,29,5,1,0,0,4,8
7405,820,34,5,1,1,1,4,0
5117,1072,41,5,1,1,1,1,3
14744,1095,21,3,1,1,1,1,3
12067,1059,37,4,1,0,1,0,13
8451,895,44,5,1,3,0,4,4
10089,863,45,4,1,0,0,4,8
18991,903,56,5,1,1,1,4,4
15049,936,61,5,1,1,0,4,17
17277,861,39,3,1,0,0,4,8
18593,952,36,5,1,0,1,4,17
2521,1078,44,4,1,0,1,1,3
9183,1126,31,5,1,0,1,3,12
16020,872,34,3,1,2,0,4,8
11034,877,28,5,1,1,0,4,8
16499,1074,45,5,1,0,0,1,3
17928,1104,63,4,1,0,1,1,3
8797,936,42,5,1,0,1,4,17
17621,862,32,5,1,3,0,4,8
22700,1087,42,4,1,0,1,1,3
17223,1070,61,5,1,2,0,0,13
11225,936,42,5,1,0,2,2,11
4491,1038,44,5,1,0,0,0,7
21499,1078,29,5,1,0,1,1,3
3107,1104,57,3,1,1,0,1,3
18930,674,56,5,1,3,1,2,11
424,872,22,4,1,1,0,4,8
8063,1075,22,5,1,0,1,1,3
13695,1088,33,5,1,0,1,1,3
12675,875,51,3,1,0,0,4,8
23414,854,35,4,1,1,1,4,8
9064,1123,41,4,1,1,0,3,12
21834,1009,49,5,1,1,0,0,15
7264,1078,57,5,1,3,0,1,3
9485,854,51,4,1,5,0,4,8
10402,941,45,4,1,0,0,4,17
14343,1094,39,3,1,1,1,1,3
6276,854,45,5,1,2,1,4,8
4608,1006,57,5,1,0,0,0,15
15109,1025,45,3,1,1,0,0,7
9002,1118,51,4,1,1,0,3,12
3860,1099,31,4,1,1,0,1,3
358,862,34,3,1,0,1,4,8
19576,1078,44,3,1,1,0,1,3
17309,1059,50,5,1,0,0,0,13
8695,818,62,5,1,3,0,4,0
21048,996,69,5,1,2,1,0,15
12141,865,26,5,1,1,0,4,8
2442,820,38,5,1,0,0,4,0
4624,872,67,4,1,3,0,4,8
264,1104,25,5,1,6,0,1,3
18489,936,35,5,1,1,0,4,17
7095,1051,69,3,1,3,0,0,13
15686,945,46,5,1,0,0,4,17
2370,844,26,5,1,2,0,4,0
278,868,35,3,1,2,0,4,8
23438,936,68,5,1,0,2,2,10
8837,1094,31,4,1,2,0,1,3
4075,942,64,4,1,0,1,4,17
13827,1078,33,5,1,0,0,1,3
1948,872,29,4,1,0,1,4,8
1466,952,45,4,1,6,0,4,17
19688,999,36,5,1,2,1,0,15
21892,1100,32,4,1,0,1,1,3
17,853,41,5,1,0,0,4,0
1952,1016,45,5,1,2,0,0,15
4576,820,43,5,1,0,0,4,0
3005,1082,41,5,1,2,0,1,3
16432,927,42,5,1,1,0,4,17
14276,1110,47,3,1,1,0,1,3
13363,866,28,5,1,0,1,4,8
1172,1060,37,4,1,2,1,0,13
10288,950,41,5,1,0,0,4,17
8467,936,53,4,1,1,1,2,11
22436,872,41,5,1,3,1,4,8
4062,1094,53,3,1,0,1,1,3
259,824,37,5,1,1,0,4,0
12448,823,58,5,1,0,1,4,0
7091,1081,53,5,1,0,1,1,3
4116,1094,39,4,1,0,1,1,3
4617,872,32,5,1,1,0,4,8
22005,862,55,3,1,0,0,4,8
18309,854,65,5,1,1,0,4,8
22947,830,29,4,1,7,0,4,0
818,886,43,5,1,0,1,4,8
6342,984,38,5,1,2,0,3,6
15528,1099,31,5,1,1,0,1,3
12836,936,46,5,1,1,2,2,11
11201,558,27,5,1,0,2,2,9
1550,850,64,5,1,0,1,4,0
23350,834,62,4,1,0,0,4,0
8906,862,32,5,1,0,1,4,8
4749,1080,33,5,1,1,0,1,3
11621,1078,51,5,1,0,0,1,3
13088,1037,42,5,1,0,1,0,7
14717,1044,48,4,1,1,0,0,13
15824,1094,57,5,1,4,1,1,3
5083,1059,42,3,1,3,1,0,13
5325,895,46,4,1,0,0,4,4
11785,829,34,4,1,0,1,4,0
23304,996,48,3,1,3,0,0,15
13474,867,65,5,1,1,0,4,8
14259,1110,41,3,1,2,0,1,3
21013,895,49,4,1,3,1,4,4
17816,855,35,5,1,0,0,4,8
22989,1008,34,5,1,1,1,0,15
14702,868,42,4,1,2,0,4,8
9445,974,24,5,1,0,1,3,6
13118,1094,41,4,1,0,0,1,3
7603,854,42,4,1,0,1,4,8
15762,865,51,5,1,0,0,4,8
22753,1068,44,4,1,2,1,0,13
2619,829,29,3,1,7,1,4,0
18594,952,48,5,1,3,1,4,17
15964,1081,55,5,1,0,1,1,3
7046,1094,25,5,1,1,0,1,3
12912,863,35,5,1,1,0,4,8
19340,1008,44,5,1,0,1,0,15
7396,830,66,4,1,0,0,4,0
19897,862,33,5,1,0,0,4,8
8487,1050,36,4,1,0,0,0,13
6568,936,61,5,1,3,2,2,16
16152,940,62,5,1,0,1,4,17
13912,825,48,5,1,1,0,4,0
8100,1078,47,5,1,0,1,1,3
4507,1095,59,5,1,1,1,1,3
729,1087,55,3,1,2,0,1,3
14075,1110,39,4,1,0,1,1,3
22875,1091,49,5,1,4,1,1,3
8541,964,41,5,1,0,1,3,6
16745,828,69,5,1,7,1,4,0
5187,927,66,4,1,0,0,4,17
1407,1094,56,5,1,1,0,1,3
4203,964,46,5,1,0,1,3,6
1961,1009,39,3,1,0,1,0,15
10448,827,26,3,1,0,1,4,0
14043,939,67,5,1,0,1,4,17
18191,835,50,4,1,2,0,4,0
22480,1131,47,5,1,2,1,3,12
10161,877,49,3,1,0,0,4,8
13848,872,42,3,1,5,0,4,8
11403,1030,45,5,1,1,0,0,7
14300,835,28,5,1,2,0,4,0
8355,900,30,5,1,0,0,4,4
13565,1077,63,5,1,3,0,1,3
7714,1009,31,5,1,1,0,0,15
1850,1080,31,5,1,0,0,1,3
14659,1081,47,5,1,1,1,1,3
19621,936,29,4,1,2,0,0,14
6332,936,39,5,1,0,2,2,5
19612,836,50,5,1,1,0,4,0
14001,828,34,5,1,1,0,4,0
23230,1035,48,5,1,3,0,0,7
3202,862,45,5,1,0,1,4,8
12045,872,33,3,1,0,0,4,8
15603,949,40,5,1,0,0,4,17
20,847,33,4,1,2,0,4,0
16259,835,30,4,1,0,0,4,0
8587,830,43,5,1,1,0,4,0
20017,893,58,5,1,0,0,4,4
15527,865,44,5,1,0,0,4,8
4767,1080,22,5,1,0,0,1,3
7863,835,39,5,1,3,1,4,0
5252,871,41,4,1,0,0,4,8
12644,936,41,5,1,2,2,2,11
4949,1110,46,5,1,0,0,1,3
20683,833,44,3,1,3,0,4,0
8077,1078,52,5,1,0,1,1,3
23315,1035,48,5,1,0,1,0,7
14128,985,31,5,1,5,1,3,6
16197,936,47,5,1,1,1,4,17
8949,951,45,3,1,1,0,4,17
12920,1126,37,5,1,3,1,3,12
20827,1056,46,5,1,0,1,0,13
6001,873,38,5,1,0,0,4,8
5913,1025,31,4,1,3,0,0,7
4590,863,62,5,1,0,0,4,8
14356,1059,31,3,1,1,0,0,13
3571,1147,24,5,1,1,0,5,19
14354,829,34,5,1,1,1,4,0
10742,838,39,5,1,1,0,4,0
20149,936,46,4,1,0,2,2,9
19048,1077,62,3,1,0,0,1,3
16115,1083,37,5,1,0,0,1,3
7539,868,41,5,1,1,0,4,8
18869,830,35,4,1,0,0,4,0
16077,1068,32,5,1,0,1,0,13
15845,1033,61,3,1,7,0,0,7
22320,1077,40,5,1,0,1,1,3
3912,936,43,5,1,0,0,0,14
4216,1001,35,3,1,0,0,0,15
2631,1059,32,5,1,0,0,0,13
3823,996,45,5,1,1,1,0,15
10171,862,32,5,1,6,0,4,8
14137,1059,32,5,1,0,0,0,13
13797,872,20,3,1,0,1,4,8
23288,1081,37,5,1,1,0,1,3
21211,1055,24,4,1,0,1,0,13
17780,1110,57,5,1,0,0,1,3
19733,830,39,4,1,1,0,4,0
13446,867,45,4,1,0,0,4,8
11747,927,28,5,1,0,1,4,17
12255,1110,46,3,1,2,0,1,3
2797,997,57,5,1,3,1,0,15
15662,1078,51,5,1,0,1,1,3
9564,836,64,5,1,2,1,4,0
18224,936,33,5,1,1,0,0,14
16902,834,35,5,1,0,0,4,0
10442,1116,53,5,1,1,0,3,12
6995,719,58,4,1,1,2,2,11
11178,996,29,5,1,0,1,0,15
1086,831,27,5,1,7,0,4,0
19322,1008,43,5,1,0,1,0,15
18858,1081,26,5,1,0,1,1,3
19573,1078,45,4,1,0,0,1,3
10618,877,29,4,1,4,0,4,8
8041,1078,51,5,1,0,1,1,3
7083,1035,47,5,1,2,1,0,7
12799,822,39,5,1,1,0,4,0
8350,940,37,5,1,5,1,4,17
20558,855,38,5,1,1,0,4,8
10696,1083,63,5,1,0,0,1,3
4437,1094,22,4,1,2,0,1,3
22132,1093,38,3,1,1,1,1,3
18264,1081,56,5,1,1,0,1,3
18231,607,45,5,1,1,0,0,14
15439,936,46,5,1,0,0,0,7
18757,828,38,5,1,1,1,4,0
12485,936,60,4,1,0,1,4,17
17121,907,70,5,1,2,1,4,4
14415,1078,36,3,1,0,1,1,3
16617,936,49,5,1,0,2,2,10
15763,862,42,4,1,1,1,4,8
18772,868,45,5,1,3,0,4,8
19325,1081,31,5,1,1,1,1,3
418,831,40,5,1,0,0,4,0
13401,1049,62,4,1,5,0,0,13
21278,1044,39,4,1,1,0,0,13
18367,1150,62,5,1,2,0,1,3
4626,872,40,3,1,1,0,4,8
9777,895,51,3,1,0,0,4,4
3390,833,38,4,1,2,0,4,0
5020,1095,53,5,1,0,1,1,3
7148,1092,31,5,1,2,0,1,3
7933,877,44,4,1,0,1,4,8
22968,895,42,4,1,1,0,4,4
2638,1085,44,5,1,3,1,1,3
3549,1077,39,5,1,2,0,1,3
2724,1094,62,4,1,1,1,1,3
11340,829,59,5,1,0,1,4,0
17469,936,28,4,1,2,2,2,16
19295,863,56,3,1,0,0,4,8
5975,839,61,5,1,6,0,4,0
2031,1095,49,5,1,0,1,1,3
1976,872,66,5,1,0,1,4,8
12456,862,49,5,1,0,1,4,8
1438,1081,39,5,1,0,1,1,3
10418,1072,26,5,1,0,0,1,3
19546,1078,35,5,1,1,1,1,3
7622,815,41,5,1,6,0,4,0
4592,1078,64,4,1,0,1,1,3
9849,1078,64,3,1,0,1,1,3
17603,616,39,5,1,1,2,2,11
18255,936,22,5,1,0,2,2,5
14850,1066,37,5,1,0,0,0,13
22209,993,59,5,1,1,1,0,15
22045,833,65,5,1,1,0,4,0
14931,867,28,5,1,1,1,4,8
14851,1103,38,5,1,0,0,1,3
19422,873,27,5,1,0,0,4,8
13727,862,39,5,1,4,0,4,8
21668,1008,30,5,1,0,1,0,15
782,945,53,5,1,1,0,4,17
6314,1110,38,3,1,1,0,1,3
17636,840,37,4,1,1,0,4,0
11172,862,75,3,1,0,0,4,8
4636,963,68,5,1,0,0,3,6
10263,1116,53,5,1,1,0,3,12
23321,909,35,5,1,0,1,4,4
2225,870,29,5,1,0,0,4,8
19602,1037,65,4,1,2,1,0,7
2951,873,44,5,1,0,1,4,8
5621,705,42,4,1,0,0,0,14
14596,960,40,5,1,5,0,3,6
11504,862,34,3,1,1,1,4,8
10627,1036,66,3,1,1,0,0,7
18410,876,69,5,1,0,0,4,8
950,1094,35,4,1,0,0,1,3
22816,862,53,4,1,0,0,4,8
16423,829,51,5,1,1,1,4,0
12924,936,31,4,1,1,1,4,17
1622,1059,44,5,1,0,0,0,13
20704,862,38,4,1,1,1,4,8
22623,862,41,5,1,0,1,4,8
23371,1110,23,5,1,0,1,1,3
3742,996,29,4,1,0,1,0,15
4937,940,33,5,1,7,0,4,17
14771,936,36,5,1,1,1,2,11
18312,835,39,5,1,0,0,4,0
2190,876,56,4,1,0,1,4,8
2191,872,37,5,1,0,0,4,8
18161,1030,37,5,1,2,0,0,7
4667,871,43,5,1,2,1,4,8
22863,1091,34,3,1,1,1,1,3
23229,1122,56,5,1,0,0,3,12
830,895,59,5,1,2,0,4,4
10361,1072,33,3,1,0,0,1,3
22248,1077,34,5,1,1,0,1,3
15523,1033,35,5,1,2,0,0,7
11928,829,67,5,1,1,1,4,0
1549,1020,61,5,1,1,1,0,15
17528,1081,45,5,1,0,1,1,3
897,1008,66,4,1,0,1,0,15
21555,864,58,4,1,1,0,4,8
8510,936,19,3,1,5,2,2,18
13922,1047,32,5,1,7,0,0,13
6860,1092,26,3,1,0,0,1,3
22547,1098,48,4,1,1,0,1,3
11187,1078,65,5,1,4,1,1,3
20397,1059,34,5,1,0,0,0,13
4912,936,29,5,1,1,2,2,9
5916,833,43,5,1,0,1,4,0
16515,927,35,5,1,0,0,4,17
3470,1056,57,5,1,1,1,0,13
13726,1078,40,5,1,0,0,1,3
22789,1086,47,5,1,1,1,1,3
19610,879,39,5,1,2,0,4,8
6455,903,31,3,1,0,1,4,4
18773,1094,61,5,1,0,1,1,3
3621,854,35,5,1,4,0,4,8
12588,937,35,5,1,1,0,4,17
9722,1022,37,5,1,0,0,0,7
10503,1022,32,5,1,0,0,0,7
22578,1070,58,5,1,0,0,0,13
14620,850,39,5,1,2,1,4,0
7957,833,53,5,1,1,0,4,0
10944,1092,37,5,1,0,1,1,3
23273,823,41,4,1,0,0,4,0
21068,1083,39,5,1,0,1,1,3
1455,829,24,5,1,3,1,4,0
10659,1083,56,5,1,0,0,1,3
677,1059,45,5,1,1,0,0,13
15677,895,45,5,1,1,0,4,4
16996,927,34,5,1,0,0,4,17
9236,916,53,5,1,0,0,4,4
16604,1001,57,5,1,1,0,0,15
17324,1047,58,5,1,3,1,0,13
870,975,52,5,1,3,0,3,6
19374,1008,39,4,1,0,1,0,15
19372,1008,58,5,1,0,1,0,15
810,886,56,5,1,0,1,4,8
16487,868,32,5,1,2,0,4,8
21053,1083,55,5,1,1,1,1,3
18708,872,27,5,1,0,0,4,8
7024,926,78,5,1,4,0,4,17
2085,862,21,5,1,0,0,4,8
14635,1081,46,5,1,0,0,1,3
9673,865,27,4,1,0,0,4,8
8609,936,29,5,1,2,2,2,11
7818,867,47,5,1,0,1,4,8
889,1081,42,5,1,4,0,1,3
83,822,68,5,1,3,0,4,0
11320,829,43,5,1,0,0,4,0
12079,985,32,5,1,0,0,3,6
2894,829,23,4,1,1,1,4,0
11891,872,45,3,1,6,0,4,8
1726,899,65,5,1,0,1,4,4
6165,609,31,4,1,0,2,2,9
6377,1082,46,5,1,0,0,1,3
15161,844,61,5,1,1,0,4,0
18068,834,59,5,1,6,0,4,0
13968,871,34,5,1,1,0,4,8
13139,975,66,5,1,0,1,3,6
4435,1078,48,3,1,0,1,1,3
16246,954,45,5,1,0,0,4,17
570,1037,54,4,1,4,1,0,7
19670,877,48,5,1,1,0,4,8
17912,936,46,5,1,0,1,2,11
13684,806,40,5,1,0,1,2,11
17292,861,43,4,1,1,0,4,8
12560,883,44,5,1,0,1,4,8
14505,1099,35,5,1,1,0,1,3
2549,850,63,5,1,0,0,4,0
8305,1098,31,5,1,6,0,1,3
16701,967,38,5,1,0,0,3,6
1001,1033,63,5,1,1,1,0,7
17317,1022,60,5,1,0,0,0,7
3623,1094,46,4,1,2,0,1,3
453,964,44,5,1,1,0,3,6
8433,1046,41,5,1,2,0,0,13
1691,936,45,5,1,1,2,2,10
15943,1035,46,4,1,1,1,0,7
18656,861,43,5,1,4,0,4,8
12360,822,46,5,1,1,0,4,0
20408,1065,29,4,1,4,0,0,13
2046,1092,35,5,1,0,1,1,3
11368,995,33,5,1,1,0,0,15
7297,1080,47,5,1,1,0,1,3
17584,1110,37,3,1,1,0,1,3
12187,895,42,5,1,0,0,4,4
9800,583,49,5,1,3,2,2,11
9515,1075,46,5,1,4,1,1,3
11184,1025,33,5,1,0,0,0,7
8688,1078,31,4,1,0,0,1,3
2812,869,39,5,1,0,0,4,8
15000,1025,47,5,1,5,0,0,7
15709,895,52,5,1,3,1,4,4
8777,1025,39,4,1,0,1,0,7
19683,927,57,5,1,1,0,4,17
16009,1056,38,5,1,0,0,0,13
766,745,42,4,1,1,2,2,10
19583,1080,26,5,1,1,1,1,3
22610,1082,44,5,1,2,0,1,3
3357,836,39,3,1,2,1,4,0
22537,1037,34,5,1,0,0,0,7
17593,901,54,4,1,2,0,4,4
426,829,33,4,1,0,0,4,0
12162,1078,52,3,1,1,1,1,3
651,936,70,5,1,1,2,2,18
10461,1116,48,5,1,7,0,3,12
11689,830,41,5,1,3,0,4,0
19230,865,65,5,1,2,1,4,8
13640,936,49,5,1,2,2,2,11
492,1078,31,4,1,4,0,1,3
16250,584,36,5,1,0,2,2,18
4747,1080,27,5,1,2,0,1,3
6451,1072,64,4,1,6,1,1,3
20969,1092,23,4,1,1,0,1,3
6970,663,49,5,1,0,2,2,11
2874,573,43,3,1,1,1,5,19
19364,1081,26,5,1,0,1,1,3
1694,899,45,5,1,0,1,4,4
9010,1055,34,5,1,0,0,0,13
17486,895,41,5,1,1,0,4,4
12708,1110,50,5,1,1,0,1,3
15095,862,48,5,1,1,0,4,8
15080,886,36,5,1,1,0,4,8
8444,863,54,5,1,0,0,4,8
462,850,23,3,1,1,1,4,0
18066,932,53,4,1,0,0,4,17
22878,895,46,4,1,0,1,4,4
2748,868,36,5,1,5,0,4,8
18047,873,65,5,1,1,1,4,8
2249,876,63,5,1,0,1,4,8
20514,834,40,4,1,0,0,4,0
21923,886,26,4,1,2,1,4,8
16440,867,44,5,1,3,1,4,8
11525,941,48,3,1,0,0,4,17
22354,927,22,5,1,4,0,4,17
11570,862,41,5,1,1,0,4,8
6929,857,22,5,1,0,0,4,8
9650,828,40,4,1,2,1,4,0
19633,993,45,3,1,0,1,0,15
12161,563,53,5,1,0,0,5,19
12609,833,52,3,1,2,0,4,0
2007,1095,53,3,1,0,1,1,3
15740,907,43,5,1,0,0,4,4
23290,909,46,5,1,1,1,4,4
18792,779,58,5,1,0,2,2,11
17739,1077,43,4,1,1,1,1,3
2711,936,38,5,1,0,0,0,14
7411,820,25,5,1,0,1,4,0
9238,1086,47,4,1,0,0,1,3
13939,1110,52,5,1,1,1,1,3
566,1037,41,4,1,0,1,0,7
7574,868,59,4,1,0,0,4,8
11636,939,64,5,1,1,0,4,17
15642,981,38,5,1,0,1,3,6
1938,1197,68,5,1,1,0,1,3
11661,964,36,5,1,0,1,3,6
19431,835,60,5,1,4,0,4,0
9227,927,59,5,1,0,1,4,17
15741,862,39,5,1,1,1,4,8
23054,868,50,5,1,1,0,4,8
14520,1086,46,5,1,0,0,1,3
5460,862,39,5,1,1,0,4,8
19977,999,45,3,1,1,1,0,15
12189,1083,39,5,1,1,0,1,3
18190,1045,41,5,1,0,0,0,13
17891,861,31,5,1,0,0,4,8
2946,936,48,5,1,1,2,2,5
3338,872,52,5,1,1,1,4,8
9945,1080,55,4,1,0,0,1,3
5564,1081,30,3,1,0,0,1,3
9138,984,31,5,1,4,1,3,6
2942,573,40,4,1,3,1,5,19
22813,861,49,5,1,0,0,4,8
21585,936,39,4,1,2,1,4,17
529,1078,47,5,1,1,0,1,3
4029,1030,37,5,1,0,0,0,7
4534,1078,30,5,1,0,1,1,3
10140,839,60,5,1,2,1,4,0
14954,1088,34,5,1,0,1,1,3
1944,862,46,5,1,6,1,4,8
876,936,28,4,1,0,0,4,8
11106,829,70,3,1,1,1,4,0
3454,1056,22,5,1,0,1,0,13
976,936,48,5,1,1,2,2,16
10623,877,41,5,1,0,0,4,8
8508,916,53,4,1,4,0,4,4
16529,912,34,5,1,0,0,4,4
20098,1079,46,5,1,3,1,1,3
6738,844,27,4,1,0,0,4,0
11087,872,31,4,1,1,0,4,8
9568,1095,48,3,1,1,1,1,3
6016,1030,39,5,1,0,0,0,7
20380,975,33,5,1,1,1,3,6
12467,936,56,5,1,0,1,4,17
17293,1095,57,4,1,3,0,1,3
17804,862,74,5,1,1,1,4,8
1689,970,42,4,1,0,1,3,6
10691,1083,36,5,1,2,0,1,3
13635,1078,52,5,1,1,0,1,3
5273,895,46,5,1,0,0,4,4
15915,862,55,5,1,0,0,4,8
5270,936,35,5,1,7,2,2,18
11714,867,29,5,1,2,0,4,8
13316,1038,23,5,1,0,1,0,7
22649,657,53,4,1,1,2,2,11
13353,1038,38,5,1,0,1,0,7
16664,868,37,5,1,1,0,4,8
10090,1110,53,5,1,0,1,1,3
23462,999,24,3,1,0,0,0,15
17986,1059,46,4,1,0,1,0,13
12746,1051,53,4,1,1,1,0,13
21322,823,39,4,1,4,1,4,0
22622,936,26,3,1,3,2,2,11
15209,862,63,5,1,6,0,4,8
10196,1135,37,5,1,3,0,5,19
4872,823,45,4,1,0,0,4,0
22798,829,39,5,1,1,0,4,0
2264,832,54,5,1,4,0,4,0
9036,872,32,5,1,4,1,4,8
2474,895,22,4,1,0,1,4,4
15033,1082,32,5,1,6,1,1,3
2539,850,53,5,1,6,0,4,0
2679,936,49,5,1,0,0,0,14
5072,875,39,5,1,1,0,4,8
5948,873,45,5,1,0,0,4,8
14366,1059,37,4,1,0,0,0,13
11110,936,51,4,1,0,2,2,10
15976,1056,50,4,1,0,1,0,13
4126,940,48,3,1,0,0,4,17
3835,830,34,4,1,0,0,4,0
12801,1081,48,5,1,3,0,1,3
14714,927,47,4,1,3,1,4,17
7674,936,36,5,1,0,2,2,10
6468,1184,37,5,1,0,1,4,8
21741,936,27,3,1,0,1,2,11
11444,868,41,4,1,2,0,4,8
5475,909,48,5,1,1,0,4,4
2953,1094,49,5,1,0,0,1,3
11005,990,39,5,1,1,0,0,15
14185,1083,27,4,1,0,0,1,3
5197,854,56,5,1,1,0,4,8
8947,951,43,3,1,3,0,4,17
7910,877,28,5,1,0,1,4,8
7973,862,59,5,1,3,0,4,8
10582,1022,59,5,1,1,0,0,7
6900,1094,28,5,1,0,0,1,3
9732,1056,60,5,1,2,0,0,13
21626,1089,26,5,1,1,1,1,3
23050,1008,46,3,1,0,1,0,15
18059,867,46,4,1,0,0,4,8
8025,877,30,5,1,4,1,4,8
3442,854,32,5,1,0,0,4,8
2108,1126,30,5,1,0,0,3,12
13345,872,46,4,1,0,0,4,8
9679,1095,35,5,1,1,0,1,3
1897,1035,59,3,1,1,0,0,7
15226,1033,53,4,1,1,1,0,7
19036,905,34,4,1,1,0,4,4
1476,1027,39,5,1,0,0,0,7
21535,1094,30,4,1,0,1,1,3
21997,833,39,3,1,1,0,4,0
2698,881,52,4,1,0,0,4,8
5721,819,39,3,1,4,0,4,0
21039,936,44,3,1,0,0,4,17
16050,1081,39,5,1,0,1,1,3
4375,1081,42,5,1,0,1,1,3
23116,1083,63,5,1,0,0,1,3
9583,1081,36,4,1,4,0,1,3
3227,945,35,5,1,5,0,4,17
16527,1120,66,4,1,0,0,3,12
21753,863,31,5,1,0,1,4,8
17290,825,43,5,1,0,0,4,0
20168,936,54,4,1,1,2,2,9
1398,1110,43,4,1,2,0,1,3
14930,828,33,3,1,0,0,4,0
22411,877,47,5,1,2,1,4,8
9969,1022,32,4,1,1,0,0,7
25,697,31,3,1,0,2,2,11
1061,909,46,5,1,0,0,4,4
16404,993,39,5,1,0,0,0,15
22946,895,54,4,1,0,1,4,4
17366,869,29,4,1,2,0,4,8
15408,1104,38,5,1,1,0,1,3
14618,1081,58,5,1,1,0,1,3
10887,1081,23,5,1,0,1,1,3
18237,1072,48,4,1,0,1,1,3
13666,1022,55,5,1,4,0,0,7
9139,1001,66,5,1,0,0,0,15
12387,868,24,4,1,0,0,4,8
20012,1088,29,5,1,1,0,1,3
1662,835,34,5,1,3,1,4,0
11397,1074,71,5,1,1,0,1,3
7997,939,57,5,1,2,1,4,17
1878,860,36,5,1,0,0,4,8
1444,1094,36,4,1,3,0,1,3
16874,1116,34,4,1,1,0,3,12
12466,927,36,5,1,2,1,4,17
5229,1033,43,5,1,0,1,0,7
8910,1033,37,3,1,6,0,0,7
9967,899,42,3,1,2,0,4,4
9134,622,31,4,1,5,2,2,11
18,1120,32,5,1,0,0,3,12
5932,936,24,5,1,0,2,2,10
23020,643,46,5,1,0,0,5,19
19453,876,44,4,1,1,0,4,8
10322,1080,50,3,1,0,1,1,3
8235,861,62,4,1,1,0,4,8
9693,865,23,5,1,1,0,4,8
1187,1060,27,3,1,4,1,0,13
20154,883,44,5,1,0,1,4,8
13328,980,26,5,1,4,1,3,6
9252,927,39,5,1,1,1,4,17
2390,873,56,5,1,2,0,4,8
20751,995,34,5,1,0,0,0,15
17735,872,64,5,1,0,0,4,8
9907,1115,31,5,1,2,0,3,12
14462,974,48,5,1,0,1,3,6
6160,900,54,4,1,2,1,4,4
10126,820,33,5,1,4,1,4,0
7677,860,44,3,1,0,0,4,8
4625,1094,36,5,1,1,0,1,3
1416,1081,54,5,1,3,0,1,3
13865,1078,44,5,1,1,1,1,3
18078,862,28,4,1,0,0,4,8
9575,1148,32,4,1,0,1,0,7
9342,895,40,5,1,0,0,4,4
14437,1078,30,3,1,0,1,1,3
1748,1008,32,3,1,0,1,0,15
18692,1094,32,5,1,0,0,1,3
22375,1072,53,5,1,1,0,1,3
15921,1035,32,5,1,4,0,0,7
12488,605,36,5,1,6,0,0,14
6186,864,35,4,1,3,0,4,8
19239,829,42,5,1,3,1,4,0
19303,1078,48,4,1,0,1,1,3
15122,1025,59,4,1,0,0,0,7
22220,918,40,5,1,0,1,4,4
14773,936,47,5,1,1,1,2,11
6144,868,43,5,1,4,0,4,8
2416,936,46,5,1,5,2,2,16
4380,1078,26,5,1,3,0,1,3
13033,1078,60,5,1,5,0,1,3
22071,850,42,5,1,0,0,4,0
11009,936,24,5,1,0,2,2,16
9830,1135,46,4,1,2,0,5,19
15390,1076,59,5,1,0,0,1,3
5374,877,62,3,1,2,0,4,8
15625,1089,42,5,1,2,0,1,3
21412,884,56,5,1,4,1,4,8
12082,1046,46,5,1,0,1,0,13
21016,1078,41,5,1,6,0,1,3
22451,694,36,4,1,5,2,2,5
2585,1110,29,5,1,5,1,1,3
14362,838,43,5,1,2,0,4,0
119,836,54,5,1,4,0,4,0
10255,975,49,3,1,1,0,3,6
5172,936,51,5,1,1,2,2,5
13667,806,52,3,1,0,1,2,11
1710,936,30,4,1,2,2,2,11
2736,872,41,4,1,0,0,4,8
6984,663,28,4,1,1,2,2,11
19891,862,77,5,1,0,0,4,8
4377,1081,47,5,1,1,1,1,3
